key,NOME_UF,CODIGO_UF,xcoord,ycoord,area_perimeter_area,area_perimeter_perimeter
rscapivaridosul,rs,43.0,-50.5112534508773,-30.1343940811381,0.0386866935194803,1.06927979110167
rscapobonitodosul,rs,43.0,-51.388726115309,-28.1518941424821,0.0483571154665015,1.27775010593094
rscapodacanoa,rs,43.0,-49.9996792975996,-29.6792702304839,0.0091141861091728,0.478928651489892
rscapodocip,rs,43.0,-54.581750383618,-28.9590906906258,0.0932945491631472,1.87118177758847
rscapodoleo,rs,43.0,-52.5378355490971,-31.8329888378063,0.0746595410682858,1.32432924424735
rscarazinho,rs,43.0,-52.8633546887958,-28.2778376799583,0.0610483772152293,1.90187288789538
rscara,rs,43.0,-50.3414892600504,-29.7722675746216,0.0275546702285965,0.813076409817419
rscarlosbarbosa,rs,43.0,-51.5036187497015,-29.321190170694,0.0213120055152558,0.82751871012428
rscarlosgomes,rs,43.0,-51.9294573514661,-27.7038221863772,0.0075907423620265,0.415630549364901
rscasca,rs,43.0,-51.9667773212347,-28.5937865593616,0.0250733628060971,0.954037611674219
rscaseiros,rs,43.0,-51.7364550530136,-28.247721375837,0.0217578430084586,1.02864243427082
rscatupe,rs,43.0,-54.0339855930554,-28.1681742785187,0.0537136759091936,1.73364668848542
rscaxiasdosul,rs,43.0,-51.0245025248919,-29.1022635264532,0.152378629846453,3.04139722247605
rscaapavadosul,rs,43.0,-53.4773713524497,-30.5929988948894,0.286609872960753,3.95371112176824
rscentenrio,rs,43.0,-52.0029580162265,-27.7753941706249,0.0122944648064731,0.717545557516428
rscerrito,rs,43.0,-52.7955225318843,-31.729440471261,0.0429971794927724,1.14491821715173
rscerrobranco,rs,43.0,-52.9947303847049,-29.6269338781896,0.0147290139826737,0.64791814045515
rscerrogrande,rs,43.0,-53.1627392830307,-27.6278205751761,0.0067034403465413,0.440258039904027
rscerrograndedosul,rs,43.0,-51.7598469085902,-30.5836255364826,0.0304705932845764,0.893919364060451
rscerrolargo,rs,43.0,-54.7386392300045,-28.1310240716897,0.0163255276224845,0.864142762627532
rschapada,rs,43.0,-53.1145537632858,-28.0965318757882,0.0628557407192147,1.63169554022702
rscharqueadas,rs,43.0,-51.5557167717563,-29.9902162089228,0.0202527658509553,0.715910339454411
rscharrua,rs,43.0,-51.9996322853922,-27.944528047384,0.018236065818428,0.846255166093209
rschiapetta,rs,43.0,-53.9089692733236,-27.9866321906999,0.0364040394358653,0.943609890863052
rschuvisca,rs,43.0,-52.0039316390012,-30.7816024379681,0.020819946374445,0.764787589113507
rschu,rs,43.0,-53.4127059238839,-33.6527125585739,0.0196907065120513,0.634642567797827
rscidreira,rs,43.0,-50.2709650698363,-30.1206521644394,0.0229797846712927,0.830782868153144
rsciraco,rs,43.0,-51.9169714527631,-28.3458563006319,0.0251772826022716,0.953128604169669
rscolinas,rs,43.0,-51.8680712654168,-29.3920935023302,0.0054675526982919,0.518405359608559
rscolorado,rs,43.0,-52.9907872356868,-28.4723568842212,0.0262887823565734,1.01769386296907
rscondor,rs,43.0,-53.4935925337363,-28.1651777748075,0.0428320979191312,1.54908823645614
rsconstantina,rs,43.0,-52.9897446868047,-27.6886849358069,0.0184779566700399,1.05774422039756
rscoqueirobaixo,rs,43.0,-52.1254291262405,-29.1680229932912,0.0104197090088292,0.646661427358343
rscoqueirosdosul,rs,43.0,-52.7578066585415,-28.1314221069668,0.0253224833173817,0.861870016514169
rscoronelbarros,rs,43.0,-54.0594870122443,-28.4042091989883,0.014892884439746,0.946438917489954
rscoronelbicaco,rs,43.0,-53.6450916303785,-27.7979071696046,0.0450456630159124,1.44210252884605
rscoronelpilar,rs,43.0,-51.7200211014983,-29.2621619754981,0.0096727536117668,0.546018809666255
rscotipor,rs,43.0,-51.6889351957439,-28.9945827134859,0.0160252882873237,0.791277448721939
rscoxilha,rs,43.0,-52.3316177125034,-28.1218336867302,0.0388664137627757,1.37299697449888
rscrissiumal,rs,43.0,-54.1356551035485,-27.4871708485873,0.0331533898354337,1.32910447454211
rscristal,rs,43.0,-52.0293729251182,-31.0084323203614,0.064225781263417,1.91424705487713
rscristaldosul,rs,43.0,-53.2482682555034,-27.4320221896161,0.0089247584926397,0.53862589842592
rscruzalta,rs,43.0,-53.5618135792928,-28.7023582626487,0.125706145000777,2.52799128624644
rscruzaltense,rs,43.0,-52.6429267820047,-27.6267763358282,0.0151665594642054,0.652933513286242
rscruzeirodosul,rs,43.0,-52.0331729111046,-29.540468813073,0.0144144179549812,0.753787966271987
rscndidogodi,rs,43.0,-54.7193802692591,-27.9332987431857,0.0225538552383568,0.799204270087131
rsdavidcanabarro,rs,43.0,-51.8118190568106,-28.4160749048759,0.0161398273615987,0.749755060076606
rsderrubadas,rs,43.0,-53.892386186775,-27.2397822625367,0.0328489865803476,1.07698509361282
rsdezesseisdenovembro,rs,43.0,-55.078713042839,-28.2043295489133,0.0199586727613905,0.828252762690686
rsdilermandodeaguiar,rs,43.0,-54.16266491274,-29.8133744868529,0.0561585415819081,1.29193395232245
rsdoisirmos,rs,43.0,-51.0899959555753,-29.5985556549744,0.0061084839546765,0.315315047600902
rsdoisirmosdasmisses,rs,43.0,-53.4951198062425,-27.676090120276,0.0206093040308133,0.874818251135064
rsdoislajeados,rs,43.0,-51.8425743903965,-28.9762794201301,0.0123075608040608,0.698679385212529
rsdomfeliciano,rs,43.0,-52.2009778103178,-30.6040346884304,0.12759565955173,2.04822682602064
rsdompedrito,rs,43.0,-54.6644801070407,-31.0568798698568,0.49064056364864,4.3650649903778
rsdompedrodealcntara,rs,43.0,-49.8550991550946,-29.3669122414694,0.0072756910036559,0.380186057950113
rsdonafrancisca,rs,43.0,-53.3457306315568,-29.5600680486489,0.010651060465193,0.60734531651819
rsdoutormaurciocardoso,rs,43.0,-54.3656829739585,-27.4868088443456,0.0233373267467414,1.0300202588057
rsdoutorricardo,rs,43.0,-51.9759192725662,-29.0919673309569,0.0100220681243854,0.545926714242959
rseldoradodosul,rs,43.0,-51.4984121227477,-30.077871699127,0.0477555685861262,1.42223383900854
rsencantado,rs,43.0,-51.9211169707487,-29.2130032920121,0.0129600023585681,0.623620673014757
rsencruzilhadadosul,rs,43.0,-52.671802313324,-30.6294654572644,0.314927459901241,3.92136186477107
rsengenhovelho,rs,43.0,-52.9082425702502,-27.6842161884538,0.0065780744278072,0.574695226528847
rsentreriosdosul,rs,43.0,-52.7263169153839,-27.518969786084,0.010904532544032,0.845292897538773
rsentreijus,rs,43.0,-54.3011540760096,-28.4595757708779,0.0509660744144185,2.05452604726559
rserebango,rs,43.0,-52.317545710432,-27.8288160513802,0.0139694193802598,0.673100752860427
rserechim,rs,43.0,-52.2572218531467,-27.6428094290496,0.039333818662044,1.10317181107146
rsernestina,rs,43.0,-52.5542179561169,-28.4205825297748,0.0221403131051829,0.901634793394356
rservalgrande,rs,43.0,-52.5804334189731,-27.350985352874,0.0261175248609788,1.06134813513321
rservalseco,rs,43.0,-53.5192287472792,-27.5129599411044,0.0332470400201146,1.82353936389639
rsesmeralda,rs,43.0,-51.1695773875526,-28.0370887811389,0.0764370540699701,1.94460555646505
rsesperanadosul,rs,43.0,-54.0084302668799,-27.3280232527627,0.0135377274176562,0.701926463564228
rsespumoso,rs,43.0,-52.826461875527,-28.8635310598777,0.0724655746411145,1.77363205266234
rsestao,rs,43.0,-52.289749888546,-27.9283089959635,0.0092702428421489,0.488498155636158
rsesteio,rs,43.0,-51.1762042035934,-29.8512002529032,0.002552200244736,0.333601969656954
rsestrela,rs,43.0,-51.9194963658764,-29.5087503547402,0.0171473112113745,0.661333424371433
rsestrelavelha,rs,43.0,-53.1782685671321,-29.2237710569807,0.0261220324390479,1.09209706133754
rsestnciavelha,rs,43.0,-51.1870765030544,-29.6476703249364,0.0049121367495672,0.339213091949951
rseugniodecastro,rs,43.0,-54.2436143212819,-28.5654972047497,0.0386085169506032,1.37999391889584
rsfagundesvarela,rs,43.0,-51.7169044643029,-28.8861160505111,0.0123642191340423,0.600678323903756
rsfarroupilha,rs,43.0,-51.3655521807436,-29.2096292491578,0.0335374048339645,1.09988904123314
rsfaxinaldosoturno,rs,43.0,-53.4624158147998,-29.5574376696922,0.015815906953776,0.707404885902812
rsfaxinalzinho,rs,43.0,-52.6757025573297,-27.375099288473,0.0130274789661371,0.637596050012656
rsfazendavilanova,rs,43.0,-51.8378658453761,-29.5890651656487,0.0078033753908357,0.410464887787696
rsfeliz,rs,43.0,-51.2845909154581,-29.4550818208921,0.0088806206847493,0.559164444348425
rsfloresdacunha,rs,43.0,-51.2210592243871,-29.0307886395418,0.0253020724289854,0.939267882234823
rsflorianopeixoto,rs,43.0,-52.0451308567228,-27.8575929115698,0.0153468332172224,0.865687602808672
rsfontouraxavier,rs,43.0,-52.377200031599,-29.0080931615466,0.0540757325049981,1.50286720383745
rsformigueiro,rs,43.0,-53.505882840021,-29.97560449779,0.0542636189800305,1.22103153476026
rsforquetinha,rs,43.0,-52.1249919592048,-29.3883098559801,0.0086279141543173,0.572221506596174
rsfortalezadosvalos,rs,43.0,-53.2749038164653,-28.8945537860225,0.0601269522747998,2.23895532677143
rsfredericowestphalen,rs,43.0,-53.3592407173816,-27.3399041048146,0.0240880648499342,1.03686322926587
rsgaribaldi,rs,43.0,-51.5818213504344,-29.241034325055,0.0155906074293171,0.587459760985537
rsgarruchos,rs,43.0,-55.5377179929063,-28.2334553732975,0.073470792782814,1.90137584015447
rsgaurama,rs,43.0,-52.1151097676964,-27.5981485861194,0.0187028873451709,0.81949700034979
rsgeneralcmara,rs,43.0,-51.9157672159052,-29.8649483487184,0.0476117020298261,1.25837444697666
rsgentil,rs,43.0,-52.0390364394091,-28.3859437152311,0.0169244797659758,0.632069433189331
rsgetliovargas,rs,43.0,-52.1798528731199,-27.8520185591841,0.0262613701518148,0.982530571894827
rsgiru,rs,43.0,-54.298761893888,-28.0295449872658,0.0785645145869012,1.6942469617584
rsglorinha,rs,43.0,-50.7701881499946,-29.8860311572793,0.0302986143391308,0.835822295056278
rsgramado,rs,43.0,-50.8970929251928,-29.3856140746379,0.0219934936186519,0.803420183657525
rsgramadoxavier,rs,43.0,-52.5999686378379,-29.2885917150081,0.0201819129076739,0.812422674351469
rsgramadodosloureiros,rs,43.0,-52.9142455406004,-27.445258329699,0.0121071231325232,0.588647373818946
rsgravata,rs,43.0,-50.9468551278367,-29.8903688844203,0.0432812134372398,1.03354787800337
rsguabiju,rs,43.0,-51.6598611631876,-28.577666897287,0.0137503315301046,0.613310773325993
rsguapor,rs,43.0,-51.9040173270762,-28.854630174378,0.0274929268907727,1.21160540094641
rsguaranidasmisses,rs,43.0,-54.5858415909643,-28.1676478155833,0.026691027402876,1.02034459643599
rsguaba,rs,43.0,-51.4333067893438,-30.1772143339377,0.035176438520466,0.963361280210666
rsharmonia,rs,43.0,-51.4256821341502,-29.5457096751795,0.0044697137171851,0.399103113558526
rsherval,rs,43.0,-53.4009339122809,-32.02090766312,0.167782591711898,2.58454061131102
rsherveiras,rs,43.0,-52.6689755137316,-29.4409454400372,0.0109772297090558,0.607918747694412
rshorizontina,rs,43.0,-54.2977200792114,-27.590510674136,0.0209430814917368,0.79273299974496
rshulhanegra,rs,43.0,-53.8889018892272,-31.4470543883598,0.0779810372927159,1.79027733209822
rshumait,rs,43.0,-53.9787161778901,-27.5735973153326,0.0123152695299495,0.692405484742261
rsibarama,rs,43.0,-53.1666608707712,-29.4186000539511,0.0179117484221933,0.686230354110974
rsibia,rs,43.0,-51.7867826939735,-28.1017824247299,0.0319515320537676,1.37817579172553
rsibiraiaras,rs,43.0,-51.6289296425449,-28.3813750344461,0.0277044428518138,0.985546331772589
rsibirapuit,rs,43.0,-52.4417869452885,-28.6255248797867,0.0282593841837979,0.948658015728545
rsibirub,rs,43.0,-53.1717075890184,-28.5935174428951,0.0563461077188094,1.50112888665575
rsigrejinha,rs,43.0,-50.7940521434997,-29.5599230120952,0.0126204393169473,0.619011168827742
rsiju,rs,43.0,-53.8945158119008,-28.3202087779382,0.0633836187533916,2.04570838381391
rsilpolis,rs,43.0,-52.1308147099625,-28.9305652223329,0.0108126321250666,0.528203174916649
rsimb,rs,43.0,-50.1172726736105,-29.9304691358261,0.0037620030568632,0.34281064856488
rsimigrante,rs,43.0,-51.7744640304919,-29.3448150990962,0.0068986515301503,0.571538281160763
rsindependncia,rs,43.0,-54.179933038727,-27.9010235779098,0.0328047942725789,1.2336619364043
rsinhacor,rs,43.0,-54.0297299639551,-27.9020827457984,0.0104319782444691,0.707032693533716
rsipirangadosul,rs,43.0,-52.4179010820775,-27.9305251090632,0.0143808044311982,0.671872150786004
rsip,rs,43.0,-51.2985628584596,-28.7172527449633,0.0554456511782746,1.49882844958478
rsira,rs,43.0,-53.241198515935,-27.2483657819629,0.0165716890646763,0.738369792770449
rsitaara,rs,43.0,-53.7615020207343,-29.576516250564,0.0160055112430655,0.700056407497241
rsitacurubi,rs,43.0,-55.2668256477114,-28.8096262848481,0.10350379915576,2.12670229878354
rsitapuca,rs,43.0,-52.195122776393,-28.7754651500312,0.0169673273801436,0.905541305814707
rsitaqui,rs,43.0,-56.1749632799353,-29.2132701305418,0.315678628613,4.40978307961131
rsitati,rs,43.0,-50.1639893821303,-29.4563877168396,0.0188198015300713,1.5151878576587
rsitatibadosul,rs,43.0,-52.4771273782843,-27.3557832095722,0.0193673854497547,1.04291161358772
rsivor,rs,43.0,-53.5829181217214,-29.5132322989256,0.0114009850585717,0.621673305714568
rsivoti,rs,43.0,-51.1567305864474,-29.5802869794611,0.0058600408024176,0.361447768579471
rsjaboticaba,rs,43.0,-53.2639042889044,-27.6291229932921,0.0116651689760374,0.600255821967272
rsjacuizinho,rs,43.0,-53.0121187447036,-29.0370183747375,0.0303602349191578,1.00953767214621
rsjacutinga,rs,43.0,-52.5466954818247,-27.7868185891709,0.0163707050950279,0.869054237485128
rsjaguari,rs,43.0,-54.6482794885799,-29.4579728060111,0.062642665968724,1.73017466236491
rsjaguaro,rs,43.0,-53.3349897786892,-32.4100464457218,0.197021324702632,2.24383040823849
rsjaquirana,rs,43.0,-50.3608106445599,-28.9480227133426,0.083861661878359,2.14954689279153
rsjari,rs,43.0,-54.297832798123,-29.2917282166588,0.0793589719448846,1.892830768354
rsjliodecastilhos,rs,43.0,-53.6520210731339,-29.2580708931981,0.179134345987563,3.75673095356431
rsjia,rs,43.0,-54.1540013842153,-28.766325112442,0.114244443879898,2.32070322608995
rslagoabonitadosul,rs,43.0,-53.0418895182735,-29.5024518863138,0.0100936743897364,0.539628651657882
rslagoavermelha,rs,43.0,-51.501173720375,-28.226685873367,0.115913581188806,3.58947626361771
rslagoadostrscantos,rs,43.0,-52.8336942371649,-28.5704221736347,0.0127428032539001,0.661239478302563
rslagoo,rs,43.0,-52.7864639049146,-29.2373401220208,0.0356136484123226,1.07364295641186
rslajeado,rs,43.0,-52.0069731688825,-29.4434166179992,0.0084633671102665,0.61109744706909
rslajeadodobugre,rs,43.0,-53.2056796636788,-27.7027558795728,0.0062582522135699,0.399086000026052
rslavrasdosul,rs,43.0,-54.1532378792938,-30.7716742873585,0.245007197969244,3.97348882414043
rsliberatosalzano,rs,43.0,-53.0634035518641,-27.5489407640913,0.0225416479044043,1.35651117845447
rslindolfocollor,rs,43.0,-51.2190790363094,-29.5825690551484,0.0030661753755794,0.281525285179274
rslinhanova,rs,43.0,-51.2151787007722,-29.4595959174271,0.0059707736552354,0.38764345667882
rsmachadinho,rs,43.0,-51.6735958604578,-27.5869221886304,0.0303638282393877,1.23975571532924
rsmampituba,rs,43.0,-50.0020982888461,-29.2620927274481,0.0146240653410814,0.629504755823975
rsmanoelviana,rs,43.0,-55.5565065090925,-29.427938103686,0.129430836029655,2.37588640112474
rsmaquin,rs,43.0,-50.2088708628023,-29.6331765152291,0.0580713729233366,1.78736376057101
rsmarat,rs,43.0,-51.5495897551032,-29.5476880466209,0.0075282311569253,0.438744390260828
rsmarau,rs,43.0,-52.2683205370048,-28.4549009189066,0.0597656885206561,2.10131941073177
rsmarcelinoramos,rs,43.0,-51.9508002978006,-27.477932110509,0.0210238524441593,1.2953567846863
rsmarianapimentel,rs,43.0,-51.583622799566,-30.313561020073,0.0316605147488644,1.07678188500797
rsmarianomoro,rs,43.0,-52.1683373370421,-27.3421267897012,0.0090490265090466,0.567435621030375
rsmarquesdesouza,rs,43.0,-52.1480266654023,-29.289397606481,0.0116743354442406,0.902549026190162
rsmata,rs,43.0,-54.4683760670058,-29.5385039405286,0.029007105316964,0.93389136023038
rsmatocastelhano,rs,43.0,-52.1978168562969,-28.2776449793747,0.0219278689241946,0.844740517749607
rsmatoleito,rs,43.0,-52.1352449027114,-29.5240513747919,0.0042828099293501,0.317239857056044
rsmatoqueimado,rs,43.0,-54.6551482777714,-28.2431675716973,0.0105458086979979,0.647986366071343
rsmaximilianodealmeida,rs,43.0,-51.8148213471345,-27.6031704475292,0.0191674680603455,1.02339388755044
rsmaambar,rs,43.0,-55.7746538599812,-29.0657927149348,0.156114462646542,2.9563450588914
rsminasdoleo,rs,43.0,-52.0773541067862,-30.0741189393741,0.0396963494262081,0.966138122070527
rsmiragua,rs,43.0,-53.7455258806046,-27.4901183536136,0.0118189571350058,0.566688354935193
rsmontauri,rs,43.0,-52.0495106959814,-28.6693380587276,0.0075146938000898,0.539812507153141
rsmontealegredoscampos,rs,43.0,-50.8045756232551,-28.699959700217,0.0508395678214129,1.3229805740324
rsmontebelodosul,rs,43.0,-51.6530314106729,-29.1393524716284,0.0063462162700034,0.382287567630675
rsmontenegro,rs,43.0,-51.5010792338544,-29.7101334481737,0.0391067356778194,1.25713708090058
rsmormao,rs,43.0,-52.6612559238136,-28.6932303532921,0.0135510847733258,0.697052348323652
rsmorrinhosdosul,rs,43.0,-49.9537401571263,-29.3377505797016,0.0153781950822349,0.660970599156696
rsmorroredondo,rs,43.0,-52.6372238382543,-31.6368579727941,0.0233740626639474,0.819648793484569
rsmorroreuter,rs,43.0,-51.0546309417385,-29.520373020024,0.0081349261372452,0.465491266262302
rsmostardas,rs,43.0,-50.7283788654682,-30.85400978728,0.187016259045436,2.63887973209342
rsmuitoscapes,rs,43.0,-51.2291491781691,-28.3845145389138,0.109902395557697,2.41273429981049
rsmuliterno,rs,43.0,-51.7765430897364,-28.3265503586715,0.010188072328674,0.585233405624215
rsmuum,rs,43.0,-51.8152989565404,-29.1397781637412,0.0102571997955465,0.634850079487645
rsnicolauvergueiro,rs,43.0,-52.4480023189771,-28.5205964082407,0.0144547029756268,0.690876434789114
rsnonoai,rs,43.0,-52.8565688788046,-27.3689025264461,0.0428258497310026,1.92310679791954
rsnovaalvorada,rs,43.0,-52.1712570202821,-28.7075485205564,0.0138401547812919,0.685646080001696
rsnovaara,rs,43.0,-51.7468140608591,-28.6511673525165,0.0068906219919426,0.517653676772741
rsnovabassano,rs,43.0,-51.7535487068721,-28.7255043878019,0.0195050692351515,0.763790824177106
rsnovaboavista,rs,43.0,-52.9788562130581,-27.9965256942053,0.0086860098590477,0.524284553067622
rsnovabrscia,rs,43.0,-52.0347019863053,-29.221804749973,0.0095353144821501,0.510528501868671
rsnovacandelria,rs,43.0,-54.1239756979441,-27.5954431485641,0.0089689005945956,0.615961532913884
rsnovaesperanadosul,rs,43.0,-54.8208846611031,-29.4029066520823,0.0177746884478438,0.760113142458448
rsnovahartz,rs,43.0,-50.89767786266,-29.5852573085588,0.0058348982578309,0.333020340979205
rsnovapalma,rs,43.0,-53.415835801809,-29.4329732240156,0.0291962619631931,1.05639911339139
rsnovapetrpolis,rs,43.0,-51.0841678654235,-29.3719140477557,0.0270891826829711,0.910720198410097
rsnovaprata,rs,43.0,-51.6080636633293,-28.7603461881005,0.0239016391673204,1.01727102704863
rsnovapdua,rs,43.0,-51.3152624005237,-29.0010544911481,0.0094795210204665,0.531356038408139
rsnovaramada,rs,43.0,-53.7031374100748,-28.0761158770485,0.0233796042788299,0.800515016865051
rsnovaromadosul,rs,43.0,-51.4079009989501,-28.9887265633099,0.013811783578376,0.654384194536087
rsnovasantarita,rs,43.0,-51.2880982203254,-29.8441080579477,0.020358084184295,0.769272285386536
rsnovobarreiro,rs,43.0,-53.1156930673819,-27.8990339113194,0.0113807896387925,1.16040006024437
rsnovocabrais,rs,43.0,-52.9952429644785,-29.759805249874,0.01806850665821,0.71444131038396
rsnovohamburgo,rs,43.0,-51.0482360905297,-29.7347265545824,0.0208138376667648,0.872897246261177
rsnovomachado,rs,43.0,-54.5361212929428,-27.5448546119587,0.0199622051129609,0.890061122578268
rsnovotiradentes,rs,43.0,-53.167172579402,-27.5612284282322,0.0068969988532217,0.600498712949067
rsnovoxingu,rs,43.0,-53.0574261618272,-27.7437464338298,0.0073898099655025,0.649336328987824
rsnometoque,rs,43.0,-52.8245932671524,-28.4588867539897,0.0333561083829181,1.23068636209244
rsosrio,rs,43.0,-50.2674652856951,-29.9157874848973,0.0618005396624994,1.51422322763518
rspaimfilho,rs,43.0,-51.7802983004537,-27.721552897371,0.0166072508370689,0.676470786737995
rspalmaresdosul,rs,43.0,-50.4487835860023,-30.3621307315695,0.0890325867784441,2.04774274590764
rspalmeiradasmisses,rs,43.0,-53.381683652779,-27.9398586524601,0.129658376659336,2.85408220694048
rspalmitinho,rs,43.0,-53.5871198947765,-27.3272939112023,0.013088079688373,0.716782581219281
rspanambi,rs,43.0,-53.5065539154991,-28.3295893283559,0.0451840509799695,1.63913454583212
rspantanogrande,rs,43.0,-52.3705235839169,-30.2571781022038,0.0788107310248733,1.6683133153849
rspara,rs,43.0,-51.7887020650427,-28.6005275735759,0.0110855265986629,0.560364287219721
rsparasodosul,rs,43.0,-53.1209110351176,-29.6957573435085,0.031461447020547,0.879113092358518
rsparecinovo,rs,43.0,-51.4222610847289,-29.6101898032232,0.0053827223737243,0.381370357852199
rsparob,rs,43.0,-50.8553940523062,-29.6588264764923,0.0101192708824556,0.540871247461954
rspassasete,rs,43.0,-52.8698193468362,-29.4392060039397,0.0283473733884421,0.869368178444981
rspassofundo,rs,43.0,-52.4513619994987,-28.2685386646616,0.0716830508463318,1.7937433166223
rspassodosobrado,rs,43.0,-52.2445219754884,-29.7587260715958,0.0248213618717728,0.860538126236633
rspaulobento,rs,43.0,-52.3946529593141,-27.7096193555434,0.0135509620066614,0.568725969669361
rspaverama,rs,43.0,-51.7275707989971,-29.5688607814531,0.0159663309437974,0.664121768260275
rspedrasaltas,rs,43.0,-53.6907669396575,-31.8388744660717,0.131107056597671,2.00461256637153
rspedroosrio,rs,43.0,-52.8721069534511,-31.9599931559867,0.0580230641032813,1.20010554598588
rspejuara,rs,43.0,-53.5931209186763,-28.4535881839221,0.0380250445782622,1.26685208397497
rspelotas,rs,43.0,-52.3404506797258,-31.580662199308,0.153153865337686,2.84273006991621
rspicadacaf,rs,43.0,-51.1079672849432,-29.4605616558454,0.0079488669362035,0.574378681992854
rspinhal,rs,43.0,-53.234441520736,-27.5286260357216,0.006214836660888,0.430755491997622
rspinhalgrande,rs,43.0,-53.3353742784688,-29.2913691412381,0.0442805102433113,1.17617227407981
rspinhaldaserra,rs,43.0,-51.219128092643,-27.8524937551959,0.0397505378971346,1.27481681405355
rspinheirinhodovale,rs,43.0,-53.6334476384715,-27.2216299064243,0.0095567801782863,0.571244364336926
rspinheiromachado,rs,43.0,-53.412842007532,-31.4051646227406,0.213349118993619,3.88378873467107
rspirap,rs,43.0,-55.2427936401042,-28.0656452475988,0.0268008474190538,1.09828650447242
rspiratini,rs,43.0,-53.1026537903871,-31.438334708576,0.335775656574469,3.96516104150273
rsplanalto,rs,43.0,-53.0779363854938,-27.3348839865534,0.0210333055802039,0.986560561702615
rspontepreta,rs,43.0,-52.505700251165,-27.6544923036656,0.0091282446043123,0.582817421217789
rsponto,rs,43.0,-52.6409282169369,-28.0362124938819,0.0464129898970214,1.23610303973319
rsportoalegre,rs,43.0,-51.1644841408049,-30.0950005618935,0.0466880449639575,1.60765901948289
rsportolucena,rs,43.0,-54.9583856021753,-27.8504697823274,0.022891061886412,1.07015274472715
rsportomau,rs,43.0,-54.6563766220327,-27.5912797916001,0.0097148933483595,0.740277744445902
rsportoveracruz,rs,43.0,-54.8903232590348,-27.7544584193652,0.0103288445156977,0.671219253942053
rsportoxavier,rs,43.0,-55.1421965162273,-27.9319789739286,0.0255803467587157,0.851990244821685
rsporto,rs,43.0,-51.2485932123122,-29.6997022540666,0.0149066415445986,0.760258787463895
rspousonovo,rs,43.0,-52.2282120836176,-29.15787842927,0.0098981486743241,0.634829583449843
rspoodasantas,rs,43.0,-51.6396762056459,-29.4445771723441,0.0058076920752228,0.443393645058005
rspresidentelucena,rs,43.0,-51.1735696667811,-29.5240934304053,0.0045807272589399,0.364076537979116
rsprogresso,rs,43.0,-52.3186190487472,-29.2239904970918,0.0237217987474878,0.906037988557019
rsprotsioalves,rs,43.0,-51.4869348970621,-28.7368588996185,0.0160093207206273,0.839562482954442
rsputinga,rs,43.0,-52.1471440854829,-29.0279717464748,0.018952002235892,0.807865825900714
rsquara,rs,43.0,-56.1518208150711,-30.2792411134015,0.29520649372671,3.0506549443929
rsquatroirmos,rs,43.0,-52.4700541329054,-27.8423894338095,0.0246719697274784,1.16298797297768
rsquevedos,rs,43.0,-54.0649642518938,-29.3089580868553,0.0504081359565589,1.51984426448893
rsquinzedenovembro,rs,43.0,-53.1160969691392,-28.7566051532559,0.0206391781338198,1.03024996482221
rsredentora,rs,43.0,-53.6327714645073,-27.5726787048418,0.0276689592773209,1.27234955152665
rsrelvado,rs,43.0,-52.0673957504349,-29.1180764406317,0.0114998241139119,0.540766639644146
rsrestingaseca,rs,43.0,-53.3424406340105,-29.8185392632287,0.0896146841580503,1.83099530711907
rsriogrande,rs,43.0,-52.4037246814457,-32.2195233472424,0.259803099442706,4.02949957005283
rsriopardo,rs,43.0,-52.4364916698766,-30.0224683113731,0.191835206243468,3.60372455996448
rsriodosndios,rs,43.0,-52.8791590045083,-27.2518354080537,0.0216623127286084,0.799025582449042
rsriozinho,rs,43.0,-50.3994488255813,-29.6160072187663,0.0222995668652857,0.846282524183748
rsrocasales,rs,43.0,-51.8289120203873,-29.2564193479665,0.0194022300379402,0.861727935083552
rsrodeiobonito,rs,43.0,-53.1701918411753,-27.4626981868101,0.0075285106884166,0.648142016179148
rsrolador,rs,43.0,-54.8332286307212,-28.2547084786651,0.0271399981545528,1.05219821327121
rsrolante,rs,43.0,-50.5497990661301,-29.6287523084397,0.0276435666135058,0.883875976388213
rsrondaalta,rs,43.0,-52.7485460520582,-27.8095423473386,0.038957477759368,1.39905850465594
rsrondinha,rs,43.0,-52.8926542313371,-27.8319456558632,0.0231070342158546,0.975147572101297
rsroquegonzales,rs,43.0,-55.0865883017523,-28.0594236117388,0.0318494541563723,1.66757390197036
rsrosriodosul,rs,43.0,-55.1098699947714,-30.3251043059928,0.409743078096994,4.74196712331284
rssagradafamlia,rs,43.0,-53.1317094926599,-27.7073110844432,0.007151103825663,0.585017658533204
rssaldanhamarinho,rs,43.0,-53.0937008022752,-28.3861761817812,0.0203396683823485,0.928751218863124
rssaltodojacu,rs,43.0,-53.2541973898163,-29.0677073005362,0.0469995848764029,1.4375820740368
rssalvadordasmisses,rs,43.0,-54.831315781421,-28.0995842863825,0.0086319205165637,0.563398224645083
rssalvadordosul,rs,43.0,-51.5359799404515,-29.4571603497128,0.0092654333083146,0.696909982564787
rssananduva,rs,43.0,-51.7996237013821,-27.9567512563422,0.0464141482367495,1.67716265986736
rssantanadolivramento,rs,43.0,-55.5614082776956,-30.7385244041683,0.654876246912636,5.72365205388381
rssantabrbaradosul,rs,43.0,-53.2841684767001,-28.3731422791102,0.0894816933482616,1.95574776046587
rssantacecliadosul,rs,43.0,-51.8971836127542,-28.181321519507,0.0181121116842178,0.821510161368285
